"Estamento","Grado","Titulo.Oficio","Funcion.Cargo","Unidad","BrutoHaber"
"PROFESIONALES","6","INGENIERO CIVIL EN INFORMATICA","PROFESIONAL","UNIDAD REGIST. ACAD Y CURRICUL",2566005
"ADMINISTRATIVO","18","ADMINISTRATIVO DE REGISTRO CUR","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE ADMINIST Y ECONOMI",676734
"ADMINISTRATIVO","17","SECRETARIA DE DIRECCION","SECRETARIA DE DIRECCION","DIRECCIÓN DE POSTGRADO",694076
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",280009
"ACADEMICOS","6","ADMINISTRADOR PUBLICO","JEFE DE CARRERA ADM. PUBLICA","DPTO. GESTION Y POLITICAS PUB.",2997910
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",286690
"PROFESOR HORAS CLASES","S/G","DOCTOR EN GEOGRAFIA. PLANIFICACION TERRITORIAL Y GESTION AMBIENTAL","HORAS CLASE","PROGRAMA BACHILLERATO",398217
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",429197
"ACADEMICOS","6","MASTER UNIVERSITARIO DI I LIVELLO IN DESIGN PER LO SVILUPPO DEL PRODOTTO INDUSTRIALE","ACADEMICO","DPTO. TECNOLOGIAS GENERALES",2622706
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN MINAS","HORAS CLASE","DPTO INGENIERIA EN MINAS",253469
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN INFORMATICA","PROFESIONAL","DPTO MAT. Y CS. DE LA COMP.",569508
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN INFORMATICA","PROFESIONAL","DPTO MAT. Y CS. DE LA COMP.",149059
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN INFORMATICA","PROFESIONAL","DPTO MAT. Y CS. DE LA COMP.",142378
"PROFESOR HORAS CLASES","S/G","MAGISTER EN LINGÜÍSTICA MENCION SOCIOLINGUISTICA HISPONOAMERICANA","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",56141
"PROFESOR HORAS CLASES","S/G","MAGISTER EN LINGÜÍSTICA MENCION SOCIOLINGUISTICA HISPONOAMERICANA","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",56141
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",109636
"AUXILIARES","21","MAYORDOMO","MAYORDOMO","FACULTAD DE CIENCIAS MEDICAS",559812
"PROFESIONALES","14","BIBLIOTECARIO DOCUMENTALISTA","BIBLIOTECARIO","FACULTAD DE HUMANIDADES",1160601
"PROFESOR HORAS CLASES","S/G","PERIODISTA","HORAS CLASE","ESCUELA DE PERIODISMO",377309
"PROFESIONALES","8","ABOGADO(A)","ABOGADO","CONTRALORIA UNIVERSITARIA",1737191
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",251534
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",258215
"ADMINISTRATIVO","17","SECRETARIA DE DIRECCION","SECRETARIA DE DIRECCION","DPTO INGENIERIA METALURGICA",641238
"ACADEMICOS","4","DOCTOR OF PHILOSOPHY IN TECHNICAL SCIENCES","ACADEMICO","DPTO INGENIERIA METALURGICA",3213209
"PROFESOR HORAS CLASES","S/G","PUBLICISTA","HORAS CLASE","DEPTO. DE PUBLICIDAD E IMAGEN",538222
"PROFESOR HORAS CLASES","S/G","PSICOLOGA","HORAS CLASE","ESCUELA DE PSICOLOGIA",58159
"PROFESOR HORAS CLASES","S/G","CIENTISTA POLITICA","HORAS CLASE","DEPTO DE HISTORIA",191994
"ADMINISTRATIVO","12","ADMINISTRATIVO ESPECIALES","ADMINISTRATIVO ESPECIALES","DEPTO. BENEFICIOS ESTUDIANTILE",1297368
"PROFESIONALES","10","INGENIERO FISICO","ANALISTA DE GESTION I","DIRECCIÓN DE POSTGRADO",1475252
"ADMINISTRATIVO","17","ADMINISTRATIVO DE APOYO","ADMINISTRATIVO DE APOYO","DPTO MAT. Y CS. DE LA COMP.",605004
"ADMINISTRATIVO","15","SECRETARIO B","SECRETARIO B","DPTO INGENIERIA QUIMICA",734575
"TECNICO","18","TECNICO EN BIBLIOTECAS","TECNICO EN BIBLIOTECAS","UNIDAD DE BIBLIOTECAS",596067
"AUXILIARES","21","ESTAFETA","ESTAFETA","ESCUELA DE MEDICINA",687527
"ACADEMICOS","4","DOCTOR EN MICROBIOLOGIA","ACADEMICO","DEPARTAMENTO DE BIOLOGIA",3107653
"PROFESIONALES","6","PSICOLOGO CLINICO","PSICOLOGO CLINICO","ESCUELA DE PSICOLOGIA",577345
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESPAÑOL","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",185313
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESPAÑOL","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",191994
"PROFESOR HORAS CLASES","S/G","ENFERMERA","HORAS CLASE","ESCUELA DE ENFERMERIA",747896
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",243977
"ADMINISTRATIVO","15","SECRETARIA EJECUTIVA GERENCIAL","SECRETARIA ADMINISTRATIVA","DEPARTAMENTO DE EDUCACIÓN",818583
"TECNICO","20","TECNICO","TECNICO","FACULTAD DE QUIMICA Y BIOLOGIA",566776
"ADMINISTRATIVO","12","ADMINISTRATIVO UNICIT","ADMINISTRATIVO UNICIT","UNIDAD DE PROYECTO UNICYT",721162
"PROFESOR HORAS CLASES","S/G","PROFESOR DE INGLES","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",807236
"ACADEMICOS","4","DOCTOR EN CIENCIAS CON MENCION EN FISICA","ACADEMICO","DEPARTAMENTO DE FISICA",3107653
"PROFESIONALES","8","INGENIERÍA DE EJECUCIÓN AGRÍCOLA CON MENCIÓN EN GANADERÍA","ANALISTA GEST. II COORD UNICIT","UNIDAD DE PROYECTO UNICYT",1701190
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",185313
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",469965
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",92656
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",185313
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",92656
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",24708
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",6177
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",955862
"PROFESOR HORAS CLASES","S/G","MAGISTER EN HISTORIA","HORAS CLASE","DEPTO DE HISTORIA",253469
"ADMINISTRATIVO","17","ADMINISTRATIVO REMUNERACIONES","ADMINISTRATIVO REMUNERACIONES","DPTO. DE RECURSOS HUMANOS",605004
"ADMINISTRATIVO","17","OPERADOR DE CALDERA","OPERADOR DE CALDERA","DEPARTAMENTO DE DEPORTES",815719
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ADMINISTRACION Y DIRECCION DE RRHH.","HORAS CLASE","PROGRAMA BACHILLERATO",520517
"PROFESIONALES","8","TECNOLOGO EN ADMINISTRACION DE PERSONAL","JEFE DE SECCION","DEPTO. DESARROLLO DE PERSONAS",1827194
"ADMINISTRATIVO","17","SECRETARIA DE APOYO DOCENTE","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",664241
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",993829
"AUXILIARES","23","AUXILIAR","AUXILIAR","UNIDAD DE GESTION DEL CAMPUS",506774
"PROFESIONALES","13","MEDICO VETERINARIO","ANALISTA GEST. II COORD UNICIT","UNIDAD DE PROYECTO UNICYT",1188565
"ADMINISTRATIVO","16","ADMINISTRATIVO DE PROCESO","ADMINISTRATIVO DE PROCESO","UNIDAD DE PROYECTO UNICYT",740764
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",191994
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",199407
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","PROFESIONAL","DPTO. TECNOLOGIAS INDUSTRIALES",546675
"PROFESIONALES","14","INGENIERO DE EJECUCION EN INDUSTRIA","ANALISTA DE PROYECTOS","DPTO DE GESTIÓN DE LA INFRAEST",1147781
"PROFESIONALES","8","TECNOLOGO EN ADMINISTRACION DE PERSONAL","JEFE DE AREA","UNIDAD DE ADQUISICIONES",1737191
"PROFESIONALES","8","PROFESOR DE EDUCACION MEDIA EN FISICA Y CIENCIAS NATURALES","PROFESIONAL","DIRECCIÓN CALIDAD Y SISTEMAS",1949464
"AUXILIARES","21","MAYORDOMO","MAYORDOMO","ESCUELA DE ARQUITECTURA",529318
"ADMINISTRATIVO","15","SECRETARIA ADMINISTRATIVA","SECRETARIA ADMINISTRATIVA","DEPARTAMENTO DE EDUCACIÓN",882242
"TECNICO","19","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","DEPTO DE CALIDAD VIDA ESTUDIAN",769109
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",455168
"ACADEMICOS","6","MAGISTER EN NEUROCIENCIA","ACADEMICO","VICERRECTORIA ACADÉMICA",2586621
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",199407
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",6647
"PROFESIONALES","5","INGENIERO COMERCIAL EN ADMINISTRACION DE EMPRESAS","ANALISTA DE LA CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",2305074
"TECNICO","17","TECNICO","TECNICO","ESCUELA DE MEDICINA",605004
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",993829
"PROFESOR HORAS CLASES","S/G","ESPECIALISTA EN PSIQUIATRIA","HORAS CLASE","ESCUELA DE MEDICINA",257134
"PROFESIONALES","10","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE LA CALIDAD","DIRECCIÓN CALIDAD Y SISTEMAS",1491171
"PROFESIONALES","14","PROFESOR DE ESTADO EN MATEMATICA Y COMPUTACION","ENCARGADO DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",1449432
"ACADEMICOS","2","DOCTOR EN  CIENCIAS DE LA INGENIERIA MENCION CIENCIAS DE LOS MATERIALES","ACADEMICO","DPTO INGENIERIA METALURGICA",3932454
"ACADEMICOS","4","MASTER OF ENGINEERING","ACADEMICO","DPTO INGENIERIA EN MINAS",3382100
"TECNICO","19","ASISTENTE DE LABORATORIO","ASISTENTE DE LABORATORIO","CEUS LLANQUIHUE USACH",622713
"AUXILIARES","22","ESTAFETA","ESTAFETA","DPTO LINGUISTICA Y LITERATURA",4796
"AUXILIARES","22","ESTAFETA","ESTAFETA","DPTO LINGUISTICA Y LITERATURA",740759
"PROFESOR HORAS CLASES","S/G","DOCTOR EN DERECHO","HORAS CLASE","DEPARTAMENTO DE FISICA",481271
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",102955
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN PREVENCION DE RIESGOS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",474590
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",384722
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",58159
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN PREVENCION DE RIESGOS","HORAS CLASE","DPTO. TECNOLOGIAS INDUSTRIALES",243977
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA INFORMATICA",420012
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",280009
"PROFESIONALES","12","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",1450042
"ADMINISTRATIVO","17","INGENIERO EN ADMINISTRACION DE EMPRESAS CON MENCION FINANZAS","ADMINISTRATIVO DE RECURSOS HUM","DPTO. DE RECURSOS HUMANOS",605004
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",58159
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",58159
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN ELECTRICIDAD","HORAS CLASE","DPTO INGENIERIA ELECTRICA",58159
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",9334
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN AMBIENTE","ENCARGADO DE LABORATORIO","DPTO INGENIERIA GEOGRAFICA",280009
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","ESCUELA DE ARQUITECTURA",320349
"PROFESOR HORAS CLASES","S/G","ARQUITECTO","HORAS CLASE","ESCUELA DE ARQUITECTURA",262961
"ACADEMICOS","4","DOCTORIS PHILOSOPHIAE GRADVM","VICEDECANO INVEST FAC DE HUMAN","DEPARTAMENTO DE FILOSOFÍA",4245389
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",481271
"ACADEMICOS","6","QUIMICO FARMACEUTICO","ACADEMICO","VICERRECTORIA ACADÉMICA",2532307
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",481271
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL DE INDUSTRIAL","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",128339
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO INGENIERIA EN MINAS",303739
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",303739
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR DE INDUSTRIAS","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",614156
"ADMINISTRATIVO","12","ADMINISTRACION DE EMPRESAS. MENCION PERSONAL","ENCARGADO(A) ADM CENTRO_COSTOS","SECRETARIA GENERAL",791795
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE PERIODISMO",509746
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION FISICA","HORAS CLASE","CARRERA LICEN CS. ACTIV. FISIC",367030
"ADMINISTRATIVO","17","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE HUMANIDADES",6885
"ADMINISTRATIVO","17","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE HUMANIDADES",6885
"PROFESOR HORAS CLASES","S/G","PERIODISTA","HORAS CLASE","ESCUELA DE PERIODISMO",191994
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE FISICA",251534
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DEPARTAMENTO DE FISICA",761279
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","DPTO INGENIERIA INFORMATICA",289089
"PROFESIONALES","10","MAGISTER EN PROCESAMIENTO Y GESTION DE LA INFORMACION","ANALISTA DE PROYECTOS I","USA 1955 APORTE INSTITUCIONAL",1507090
"ADMINISTRATIVO","17","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ADMINISTRATIVO DE REGISTRO CUR","FACULTAD DE HUMANIDADES",710246
"ADMINISTRATIVO","14","ADMINISTRATIVO","ADMINISTRATIVO","DIRECCIÓN DE POSTGRADO",730551
"PROFESIONALES","14","TECNOLOGO EN ADMINISTRACION DE PERSONAL","ANALISTA EN GESTION ADM.","FACULTAD DE CIENCIA",1313200
"TECNICO","20","AYUDANTE MAESTRO DE COCINA","AYUDANTE MAESTRO DE COCINA","UNIDAD ADM. SERV. ALIMENTARIOS",609856
"PROFESIONALES","8","TECNICO UNIVERSITARIO EN ADMINISTRACION DE MATERIALES","CAJERO","FACULTAD DE CIENCIA",1986265
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",141940
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",141940
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN ORIENTACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",946808
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",135259
"PROFESOR HORAS CLASES","S/G","EDUCADORA DE PARVULOS","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",202887
"PROFESIONALES","9","TECNOLOGO EN CONTROL INDUSTRIAL","ANALISTA DE GESTION DE PERSONA","DEPTO. DESARROLLO DE PERSONAS",1750595
"AUXILIARES","21","AUXILIAR DE SERVICIOS","AUXILIAR DE SERVICIOS","CECTA",731483
"PROFESIONALES","9","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO INGENIERIA OBRAS CIVILES",1796516
"TECNICO","17","FOTOGRAFIA PUBLICITARIA","FOTOGRAFO","DEPARTAMENTO DE COMUNICACIONES",758213
"PROFESOR HORAS CLASES","S/G","MAGISTER EN LETRAS CON MENCION EN LINGUISTICA","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",1050780
"PROFESOR HORAS CLASES","S/G","MAGISTER EN ECONOMIA FINANCIERA","JEFE DE LABORATORIO","DPTO  INGENIERIA INDUSTRIAL",911213
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",393182
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",154432
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","FACULTAD DE CIENCIAS MEDICAS",264069
"ADMINISTRATIVO","16","SECRETARIADO EJECUTIVO COMPUTACIONAL","SECRETARIA DE APOYO DOCENTE","ESCUELA DE MEDICINA",709643
"TECNICO","20","CHOFER","CHOFER","UNIDAD DE GESTION DEL CAMPUS",608752
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",81938
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",252496
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO. TECNOLOGIAS GENERALES",538222
"ADMINISTRATIVO","17","ANALISTA CONTABLE","ANALISTA CONTABLE","DEPTO. DE FINANZAS Y TESORERIA",863906
"ACADEMICOS","8","ABOGADO(A)","ACADEMICO","FACULTAD DE DERECHO",522642
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO. GESTION Y POLITICAS PUB.",762761
"ACADEMICOS","6","DOCTOR EN QUIMICA","ACADEMICO","DPTO. QUIMICA DE LOS MATERIALE",2622706
"ACADEMICOS","4","MEDICO CIRUJANO","ACADEMICO","ESCUELA DE MEDICINA",2567422
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL EN OBRAS CIVILES","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",391098
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN GEOMENSURA","HORAS CLASE","DPTO INGENIERIA GEOGRAFICA",290210
"PROFESIONALES","8","INGENIERO DE EJECUCION EN COMPUTACION E INFORMATICA","ANALISTA INFORMATICO","FACULTAD DE INGENIERÍA",1912892
"PROFESOR HORAS CLASES","S/G","INGENIERO DE EJECUCION EN CLIMATIZACION","HORAS CLASE","DPTO INGENIERIA MECANICA",60218
"PROFESOR HORAS CLASES","S/G","PSICOLOGO","HORAS CLASE","ESCUELA DE PSICOLOGIA",47863
"PROFESIONALES","9","INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS","PROFESIONAL","VR INVEST. DESARR E INNOVACION",1829300
"PROFESOR HORAS CLASES","S/G","ADMINISTRADOR PUBLICO","HORAS CLASE","DPTO DE ADMINISTRACION",56575
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","ESCUELA DE ARQUITECTURA",103043
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN CASTELLANO","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",192726
"PROFESOR HORAS CLASES","S/G","SOCIOLOGO","DIR DE GENERO DIVERS Y EQUIDAD","DPTO INGENIERIA GEOGRAFICA",118648
"PROFESIONALES","5","SOCIOLOGO","DIR DE GENERO DIVERS Y EQUIDAD","DIR GENERO DIVERSIDAD Y EQUIDA",2173072
"ADMINISTRATIVO","17","SECRETARIA DE APOYO DOCENTE","SECRETARIA DE APOYO DOCENTE","DPTO LINGUISTICA Y LITERATURA",593503
"PROFESOR HORAS CLASES","S/G","MAGISTER EN PSICOLOGIA","HORAS CLASE","ESCUELA DE PSICOLOGIA",258215
"PROFESOR HORAS CLASES","S/G","MAGISTER EN EDUCACION CON MENCION EN CURRICULUM Y EVALUACION","HORAS CLASE","DEPARTAMENTO DE EDUCACIÓN",423636
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN CASTELLANO","HORAS CLASE","DPTO LINGUISTICA Y LITERATURA",199407
"ACADEMICOS","6","ENFERMERA","ACADEMICO","ESCUELA DE ENFERMERIA",2640785
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",268593
"PROFESOR HORAS CLASES","S/G","SOCIOLOGO","DIR DE GENERO DIVERS Y EQUIDAD","DPTO INGENIERIA GEOGRAFICA",3955
"PROFESOR HORAS CLASES","S/G","SOCIOLOGO","DIR DE GENERO DIVERS Y EQUIDAD","DPTO INGENIERIA GEOGRAFICA",118648
"PROFESOR HORAS CLASES","S/G","DOCTOR EN EDUCACION FISICA","HORAS CLASE","CARRERA LICEN CS. ACTIV. FISIC",855010
"PROFESOR HORAS CLASES","S/G","MAGISTER EN CIENCIAS. MENCION FISICA","HORAS CLASE","DEPARTAMENTO DE FISICA",469965
"PROFESOR HORAS CLASES","S/G","INGENIERO COMERCIAL EN ECONOMIA","HORAS CLASE","DPTO DE ECONOMIA",109636
"PROFESIONALES","13","DIRECTOR CORO USACH","DIRECTOR CORO USACH","DEPARTAMENTO DE EXTENSION",1201895
"AUXILIARES","23","AUXILIAR","AUXILIAR","UNIDAD DE GESTION DEL CAMPUS",506774
"PROFESOR HORAS CLASES","S/G","CONTADOR PUBLICO Y AUDITOR","HORAS CLASE","DPTO CONTABILIDAD Y AUDITOR",243977
"PROFESOR HORAS CLASES","S/G","HORAS CLASE","HORAS CLASE","DPTO INGENIERIA ELECTRICA",490763
"PROFESOR HORAS CLASES","S/G","CONTADOR PUBLICO Y AUDITOR","HORAS CLASE","DPTO CONTABILIDAD Y AUDITOR",237296
"PROFESOR HORAS CLASES","S/G","PROFESOR DE MATEMATICAS","HORAS CLASE","DPTO MAT. Y CS. DE LA COMP.",718566
"PROFESOR HORAS CLASES","S/G","PROFESOR DE EDUCACION MEDIA EN INGLES","ANALISTA DE PROYECTOS","DPTO INGENIERIA OBRAS CIVILES",251534
"ACADEMICOS","8","INGENIERO CIVIL EN MECANICA","ACADEMICO","DPTO. DE INVEST. CIENTIFICA",522642
"TECNICO","17","EJECUTIVA SECCION COBRANZAS","EJECUTIVA SECCION COBRANZAS","ADM.GRAL. FONDO SOLIDARIO CRED",605004
"ADMINISTRATIVO","17","ADMINISTRATIVO DE PROCESO","ADMINISTRATIVO DE PROCESO","DPTO TRANSFERENCIA TECNOLOGICA",593503
"ADMINISTRATIVO","16","SECRETARIO(A) B","SECRETARIO(A) B","ESCUELA DE PSICOLOGIA",633109
"PROFESIONALES","9","PROFESOR DE EDUCACION MEDIA EN INGLES","ANALISTA DE PROYECTOS","FACULTAD DE INGENIERÍA",760768
"ACADEMICOS","6","DOCTOR EN CIENCIAS DE LA INGENIERIA CON MENCION EN INGENIERIA DE PROCESOS","JEFE CARRERA LICENC. CS COMP","DPTO MAT. Y CS. DE LA COMP.",2997910
"PROFESIONALES","8","BIOLOGO","PROFESIONAL","VR INVEST. DESARR E INNOVACION",849857
"PROFESOR HORAS CLASES","S/G","PROFESOR DE ESTADO EN HISTORIA Y CIENCIAS SOCIALES","PROFESIONAL","DEPTO DE HISTORIA",196432
"PROFESIONALES","8","PROFESOR DE ESTADO EN HISTORIA Y CIENCIAS SOCIALES","PROFESIONAL","CITECAMP",1755192
"PROFESOR HORAS CLASES","S/G","INGENIERO AGRONOMO","HORAS CLASE","DEPARTAMENTO GESTION AGRARIA",210525
"ACADEMICOS","4","DOCTOR EN CIENCIAS DE LA TIERRA Y MEDIO AMBIENTE. GEOESTADÍSTICA","ACADEMICO","DPTO INGENIERIA EN MINAS",3128764
"TECNICO","14","TECNICO UNIVERSITARIO EN ANALISIS QUIMICO Y FISICO","TECNICO ESPECIALIZADO","DPTO. QUIMICA DE LOS MATERIALE",820937
"PROFESOR HORAS CLASES","S/G","INGENIERO CIVIL","HORAS CLASE","DPTO INGENIERIA OBRAS CIVILES",99337
